date,archetype_name,n_homes_this_arch,n_homes_total,temperature_c,archetype_prevalence
2016-08-27,Late-afternoon peak,1,1,15.92361111111111,1.0
2016-08-28,Late-afternoon peak,1,1,15.76783216783217,1.0
2016-08-29,Late-afternoon peak,1,1,15.600746268656716,1.0
2016-09-08,Late-afternoon peak,1,1,16.75104895104895,1.0
2016-09-09,All-daytime plateau,1,1,15.770138888888889,1.0
2016-09-10,Morning peak,1,1,13.95138888888889,1.0
2016-09-11,Late-afternoon peak,1,1,14.84861111111111,1.0
2016-09-12,Evening peak,1,1,18.850694444444443,1.0
2016-09-13,Evening peak,1,1,17.783216783216783,1.0
2016-09-14,Evening peak,1,1,13.625694444444443,1.0
2016-09-15,Evening peak,1,1,15.264583333333333,1.0
2016-09-16,Evening peak,1,1,14.57986111111111,1.0
2016-09-17,All-daytime plateau,1,1,14.21875,1.0
2016-09-18,All-daytime plateau,1,1,14.447552447552448,1.0
2016-09-19,Evening peak,1,1,14.143055555555556,1.0
2016-09-20,Evening peak,1,1,14.308333333333334,1.0
2016-09-21,Morning peak,1,1,13.995833333333334,1.0
2016-09-22,Evening peak,1,1,13.834722222222222,1.0
2016-09-23,Evening peak,1,1,13.43888888888889,1.0
2016-09-24,Late-afternoon peak,1,1,16.885416666666668,1.0
2016-09-25,All-daytime plateau,1,1,13.627083333333333,1.0
2016-09-26,Late-afternoon peak,1,1,12.175,1.0
2016-09-27,Evening peak,1,1,14.354166666666666,1.0
2016-09-28,Morning peak,1,1,15.51736111111111,1.0
2016-09-29,Evening peak,1,1,12.302777777777777,1.0
2016-09-30,All-daytime plateau,1,1,10.384027777777778,1.0
2016-10-01,Morning peak,1,1,9.705555555555556,1.0
2016-10-02,Late-afternoon peak,1,1,10.152777777777779,1.0
2016-10-03,Early-morning peak,1,1,11.135416666666666,1.0
2016-10-04,Evening peak,1,1,12.743055555555555,1.0
2016-10-05,Evening peak,1,1,12.777777777777779,1.0
2016-10-06,Evening peak,1,1,11.385416666666666,1.0
2016-10-07,Early-morning peak,1,2,12.20625,0.5
2016-10-07,Evening peak,1,2,12.20625,0.5
2016-10-08,All-daytime plateau,1,2,11.332638888888889,0.5
2016-10-08,Morning peak,1,2,11.332638888888889,0.5
2016-10-09,Late-afternoon peak,2,2,9.555555555555555,1.0
2016-10-10,All-daytime plateau,1,2,8.611188811188812,0.5
2016-10-10,Early-morning peak,1,2,8.611188811188812,0.5
2016-10-11,Evening peak,1,2,10.752083333333333,0.5
2016-10-11,Late-afternoon peak,1,2,10.752083333333333,0.5
2016-10-12,Early-morning peak,1,2,10.393055555555556,0.5
2016-10-12,Late-afternoon peak,1,2,10.393055555555556,0.5
2016-10-13,Late-afternoon peak,1,2,10.176388888888889,0.5
2016-10-13,Morning peak,1,2,10.176388888888889,0.5
2016-10-14,All-daytime plateau,1,2,10.838194444444445,0.5
2016-10-14,Late-afternoon peak,1,2,10.838194444444445,0.5
2016-10-15,Morning peak,2,2,11.009722222222223,1.0
2016-10-16,All-daytime plateau,1,2,10.452777777777778,0.5
2016-10-16,Late-afternoon peak,1,2,10.452777777777778,0.5
2016-10-17,Early-morning peak,1,2,11.777777777777779,0.5
2016-10-17,Late-afternoon peak,1,2,11.777777777777779,0.5
2016-10-18,Evening peak,1,2,8.886805555555556,0.5
2016-10-18,Late-afternoon peak,1,2,8.886805555555556,0.5
2016-10-19,Evening peak,1,2,9.843055555555557,0.5
2016-10-19,Late-afternoon peak,1,2,9.843055555555557,0.5
2016-10-20,Evening peak,1,1,10.139583333333333,1.0
2016-10-21,Evening peak,1,1,9.4875,1.0
2016-10-22,Late-afternoon peak,1,2,8.410416666666666,0.5
2016-10-22,Morning peak,1,2,8.410416666666666,0.5
2016-10-23,All-daytime plateau,1,2,8.093006993006993,0.5
2016-10-23,Late-afternoon peak,1,2,8.093006993006993,0.5
2016-10-24,All-daytime plateau,1,2,8.052083333333334,0.5
2016-10-24,Early-morning peak,1,2,8.052083333333334,0.5
2016-10-25,Evening peak,1,2,9.472916666666666,0.5
2016-10-25,Late-afternoon peak,1,2,9.472916666666666,0.5
2016-10-26,Evening peak,1,2,11.924305555555556,0.5
2016-10-26,Late-afternoon peak,1,2,11.924305555555556,0.5
2016-10-28,Early-morning peak,2,2,10.484722222222222,1.0
2016-10-29,Evening peak,1,2,11.654166666666667,0.5
2016-10-29,Late-afternoon peak,1,2,11.654166666666667,0.5
2016-10-30,All-daytime plateau,1,3,11.919444444444444,0.3333333333333333
2016-10-30,Evening peak,1,3,11.919444444444444,0.3333333333333333
2016-10-30,Morning peak,1,3,11.919444444444444,0.3333333333333333
2016-11-02,Early-morning peak,1,3,6.606249999999999,0.3333333333333333
2016-11-02,Evening peak,1,3,6.606249999999999,0.3333333333333333
2016-11-02,Late-afternoon peak,1,3,6.606249999999999,0.3333333333333333
2016-11-03,Early-morning peak,1,3,8.002097902097901,0.3333333333333333
2016-11-03,Evening peak,2,3,8.002097902097901,0.6666666666666666
2016-11-04,All-daytime plateau,1,3,6.386111111111111,0.3333333333333333
2016-11-04,Early-morning peak,1,3,6.386111111111111,0.3333333333333333
2016-11-04,Morning peak,1,3,6.386111111111111,0.3333333333333333
2016-11-05,All-daytime plateau,2,3,5.643750000000001,0.6666666666666666
2016-11-05,Morning peak,1,3,5.643750000000001,0.3333333333333333
2016-11-06,All-daytime plateau,1,3,5.865248226950355,0.3333333333333333
2016-11-06,Late-afternoon peak,1,3,5.865248226950355,0.3333333333333333
2016-11-06,Morning peak,1,3,5.865248226950355,0.3333333333333333
2016-11-07,All-daytime plateau,1,3,5.252777777777777,0.3333333333333333
2016-11-07,Evening peak,1,3,5.252777777777777,0.3333333333333333
2016-11-07,Morning peak,1,3,5.252777777777777,0.3333333333333333
2016-11-08,Early-morning peak,1,3,4.495804195804196,0.3333333333333333
2016-11-08,Evening peak,1,3,4.495804195804196,0.3333333333333333
2016-11-08,Morning peak,1,3,4.495804195804196,0.3333333333333333
2016-11-09,All-daytime plateau,1,3,3.604195804195804,0.3333333333333333
2016-11-09,Early-morning peak,1,3,3.604195804195804,0.3333333333333333
2016-11-09,Evening peak,1,3,3.604195804195804,0.3333333333333333
2016-11-10,Early-morning peak,1,4,5.182517482517483,0.25
2016-11-10,Evening peak,3,4,5.182517482517483,0.75
2016-11-11,Early-morning peak,1,4,4.411971830985915,0.25
2016-11-11,Evening peak,3,4,4.411971830985915,0.75
2016-11-12,All-daytime plateau,1,3,8.787234042553191,0.3333333333333333
2016-11-12,Late-afternoon peak,1,3,8.787234042553191,0.3333333333333333
2016-11-12,Morning peak,1,3,8.787234042553191,0.3333333333333333
2016-11-13,All-daytime plateau,2,4,7.731249999999999,0.5
2016-11-13,Late-afternoon peak,2,4,7.731249999999999,0.5
2016-11-14,Early-morning peak,2,4,13.197916666666666,0.5
2016-11-14,Evening peak,1,4,13.197916666666666,0.25
2016-11-14,Morning peak,1,4,13.197916666666666,0.25
2016-11-15,Early-morning peak,1,4,11.022627737226276,0.25
2016-11-15,Evening peak,3,4,11.022627737226276,0.75
2016-11-16,Early-morning peak,1,4,7.51880341880342,0.25
2016-11-16,Evening peak,2,4,7.51880341880342,0.5
2016-11-16,Morning peak,1,4,7.51880341880342,0.25
2016-11-17,Early-morning peak,1,4,4.281751824817518,0.25
2016-11-17,Evening peak,3,4,4.281751824817518,0.75
2016-11-18,Early-morning peak,1,4,2.5625,0.25
2016-11-18,Evening peak,1,4,2.5625,0.25
2016-11-18,Late-afternoon peak,2,4,2.5625,0.5
2016-11-19,All-daytime plateau,1,3,2.4993055555555554,0.3333333333333333
2016-11-19,Early-morning peak,1,3,2.4993055555555554,0.3333333333333333
2016-11-19,Morning peak,1,3,2.4993055555555554,0.3333333333333333
2016-11-20,Evening peak,1,2,0.9368055555555556,0.5
2016-11-20,Late-afternoon peak,1,2,0.9368055555555556,0.5
2016-11-21,Early-morning peak,1,4,0.6368794326241135,0.25
2016-11-21,Evening peak,3,4,0.6368794326241135,0.75
2016-11-22,Early-morning peak,2,3,4.815277777777777,0.6666666666666666
2016-11-22,Evening peak,1,3,4.815277777777777,0.3333333333333333
2016-11-23,Early-morning peak,1,4,1.3840277777777779,0.25
2016-11-23,Evening peak,1,4,1.3840277777777779,0.25
2016-11-23,Late-afternoon peak,1,4,1.3840277777777779,0.25
2016-11-23,Morning peak,1,4,1.3840277777777779,0.25
2016-11-24,Early-morning peak,1,4,0.05384615384615384,0.25
2016-11-24,Evening peak,1,4,0.05384615384615384,0.25
2016-11-24,Late-afternoon peak,1,4,0.05384615384615384,0.25
2016-11-24,Morning peak,1,4,0.05384615384615384,0.25
2016-11-25,All-daytime plateau,1,4,0.9472222222222223,0.25
2016-11-25,Early-morning peak,1,4,0.9472222222222223,0.25
2016-11-25,Evening peak,2,4,0.9472222222222223,0.5
2016-11-26,All-daytime plateau,2,4,4.538194444444445,0.5
2016-11-26,Morning peak,2,4,4.538194444444445,0.5
2016-11-27,Evening peak,2,4,6.241666666666666,0.5
2016-11-27,Late-afternoon peak,2,4,6.241666666666666,0.5
2016-11-28,Early-morning peak,2,4,5.06950354609929,0.5
2016-11-28,Evening peak,1,4,5.06950354609929,0.25
2016-11-28,Late-afternoon peak,1,4,5.06950354609929,0.25
2016-11-29,All-daytime plateau,1,4,5.812587412587413,0.25
2016-11-29,Evening peak,2,4,5.812587412587413,0.5
2016-11-29,Morning peak,1,4,5.812587412587413,0.25
2016-11-30,Early-morning peak,2,4,7.561111111111111,0.5
2016-11-30,Evening peak,1,4,7.561111111111111,0.25
2016-11-30,Morning peak,1,4,7.561111111111111,0.25
2016-12-01,Early-morning peak,2,4,9.224822695035462,0.5
2016-12-01,Evening peak,2,4,9.224822695035462,0.5
2016-12-02,All-daytime plateau,1,3,6.557042253521127,0.3333333333333333
2016-12-02,Early-morning peak,1,3,6.557042253521127,0.3333333333333333
2016-12-02,Evening peak,1,3,6.557042253521127,0.3333333333333333
2016-12-03,All-daytime plateau,2,4,5.047916666666667,0.5
2016-12-03,Evening peak,1,4,5.047916666666667,0.25
2016-12-03,Morning peak,1,4,5.047916666666667,0.25
2016-12-04,All-daytime plateau,1,4,3.7041666666666666,0.25
2016-12-04,Late-afternoon peak,3,4,3.7041666666666666,0.75
2016-12-05,Early-morning peak,1,4,1.1006944444444444,0.25
2016-12-05,Evening peak,3,4,1.1006944444444444,0.75
2016-12-06,Early-morning peak,1,4,3.179861111111111,0.25
2016-12-06,Evening peak,3,4,3.179861111111111,0.75
2016-12-07,Early-morning peak,3,4,12.825174825174825,0.75
2016-12-07,Evening peak,1,4,12.825174825174825,0.25
2016-12-08,Evening peak,3,4,10.069064748201438,0.75
2016-12-08,Morning peak,1,4,10.069064748201438,0.25
2016-12-09,Early-morning peak,3,4,10.58,0.75
2016-12-09,Evening peak,1,4,10.58,0.25
2016-12-10,All-daytime plateau,2,4,8.821527777777778,0.5
2016-12-10,Evening peak,2,4,8.821527777777778,0.5
2016-12-11,All-daytime plateau,3,4,8.101388888888888,0.75
2016-12-11,Morning peak,1,4,8.101388888888888,0.25
2016-12-12,Early-morning peak,1,4,7.532638888888889,0.25
2016-12-12,Evening peak,3,4,7.532638888888889,0.75
2016-12-13,Early-morning peak,1,4,6.6305555555555555,0.25
2016-12-13,Evening peak,3,4,6.6305555555555555,0.75
2016-12-14,Early-morning peak,3,4,9.622916666666667,0.75
2016-12-14,Evening peak,1,4,9.622916666666667,0.25
2016-12-15,Early-morning peak,2,4,8.642657342657344,0.5
2016-12-15,Evening peak,1,4,8.642657342657344,0.25
2016-12-15,Morning peak,1,4,8.642657342657344,0.25
2016-12-16,Early-morning peak,2,5,9.109027777777778,0.4
2016-12-16,Morning peak,3,5,9.109027777777778,0.6
2016-12-17,All-daytime plateau,1,5,6.706250000000001,0.2
2016-12-17,Late-afternoon peak,1,5,6.706250000000001,0.2
2016-12-17,Morning peak,3,5,6.706250000000001,0.6
2016-12-18,All-daytime plateau,2,5,8.596527777777778,0.4
2016-12-18,Late-afternoon peak,2,5,8.596527777777778,0.4
2016-12-18,Morning peak,1,5,8.596527777777778,0.2
2016-12-19,Early-morning peak,2,4,6.887499999999999,0.5
2016-12-19,Evening peak,2,4,6.887499999999999,0.5
2016-12-20,All-daytime plateau,1,4,5.272222222222222,0.25
2016-12-20,Evening peak,2,4,5.272222222222222,0.5
2016-12-20,Morning peak,1,4,5.272222222222222,0.25
2016-12-21,Early-morning peak,2,4,4.69375,0.5
2016-12-21,Evening peak,2,4,4.69375,0.5
2016-12-22,Evening peak,1,5,4.085416666666666,0.2
2016-12-22,Late-afternoon peak,2,5,4.085416666666666,0.4
2016-12-22,Morning peak,2,5,4.085416666666666,0.4
2016-12-23,Early-morning peak,2,4,6.461111111111111,0.5
2016-12-23,Evening peak,1,4,6.461111111111111,0.25
2016-12-23,Late-afternoon peak,1,4,6.461111111111111,0.25
2016-12-24,Evening peak,1,4,5.377083333333333,0.25
2016-12-24,Late-afternoon peak,2,4,5.377083333333333,0.5
2016-12-24,Morning peak,1,4,5.377083333333333,0.25
2016-12-25,All-daytime plateau,1,4,10.389583333333333,0.25
2016-12-25,Late-afternoon peak,1,4,10.389583333333333,0.25
2016-12-25,Morning peak,2,4,10.389583333333333,0.5
2016-12-26,All-daytime plateau,3,4,3.5659722222222223,0.75
2016-12-26,Morning peak,1,4,3.5659722222222223,0.25
2016-12-27,All-daytime plateau,2,4,4.937762237762238,0.5
2016-12-27,Late-afternoon peak,1,4,4.937762237762238,0.25
2016-12-27,Morning peak,1,4,4.937762237762238,0.25
2016-12-28,Early-morning peak,1,4,5.986805555555556,0.25
2016-12-28,Evening peak,1,4,5.986805555555556,0.25
2016-12-28,Late-afternoon peak,1,4,5.986805555555556,0.25
2016-12-28,Morning peak,1,4,5.986805555555556,0.25
2016-12-29,All-daytime plateau,2,5,7.146527777777777,0.4
2016-12-29,Evening peak,1,5,7.146527777777777,0.2
2016-12-29,Late-afternoon peak,1,5,7.146527777777777,0.2
2016-12-29,Morning peak,1,5,7.146527777777777,0.2
2016-12-30,All-daytime plateau,3,5,11.10625,0.6
2016-12-30,Early-morning peak,1,5,11.10625,0.2
2016-12-30,Morning peak,1,5,11.10625,0.2
2017-01-02,All-daytime plateau,1,5,1.75,0.2
2017-01-02,Evening peak,3,5,1.75,0.6
2017-01-02,Late-afternoon peak,1,5,1.75,0.2
2017-01-03,All-daytime plateau,1,5,6.22887323943662,0.2
2017-01-03,Evening peak,1,5,6.22887323943662,0.2
2017-01-03,Late-afternoon peak,2,5,6.22887323943662,0.4
2017-01-03,Morning peak,1,5,6.22887323943662,0.2
2017-01-04,All-daytime plateau,1,5,4.887412587412587,0.2
2017-01-04,Early-morning peak,1,5,4.887412587412587,0.2
2017-01-04,Evening peak,1,5,4.887412587412587,0.2
2017-01-04,Late-afternoon peak,1,5,4.887412587412587,0.2
2017-01-04,Morning peak,1,5,4.887412587412587,0.2
2017-01-05,All-daytime plateau,1,5,1.1625,0.2
2017-01-05,Early-morning peak,1,5,1.1625,0.2
2017-01-05,Evening peak,3,5,1.1625,0.6
2017-01-06,All-daytime plateau,2,5,7.747916666666667,0.4
2017-01-06,Early-morning peak,1,5,7.747916666666667,0.2
2017-01-06,Evening peak,1,5,7.747916666666667,0.2
2017-01-06,Morning peak,1,5,7.747916666666667,0.2
2017-01-07,All-daytime plateau,2,5,8.222916666666666,0.4
2017-01-07,Evening peak,3,5,8.222916666666666,0.6
2017-01-08,All-daytime plateau,3,5,8.843356643356643,0.6
2017-01-08,Late-afternoon peak,2,5,8.843356643356643,0.4
2017-01-09,Early-morning peak,1,5,6.953472222222222,0.2
2017-01-09,Evening peak,4,5,6.953472222222222,0.8
2017-01-10,Early-morning peak,1,5,6.68125,0.2
2017-01-10,Evening peak,2,5,6.68125,0.4
2017-01-10,Late-afternoon peak,1,5,6.68125,0.2
2017-01-10,Morning peak,1,5,6.68125,0.2
2017-01-11,Early-morning peak,1,4,5.155555555555555,0.25
2017-01-11,Evening peak,3,4,5.155555555555555,0.75
2017-01-12,Early-morning peak,1,5,0.8767605633802817,0.2
2017-01-12,Evening peak,3,5,0.8767605633802817,0.6
2017-01-12,Late-afternoon peak,1,5,0.8767605633802817,0.2
2017-01-13,All-daytime plateau,1,5,1.6006944444444444,0.2
2017-01-13,Early-morning peak,1,5,1.6006944444444444,0.2
2017-01-13,Evening peak,2,5,1.6006944444444444,0.4
2017-01-13,Morning peak,1,5,1.6006944444444444,0.2
2017-01-14,All-daytime plateau,1,5,1.7180555555555557,0.2
2017-01-14,Evening peak,1,5,1.7180555555555557,0.2
2017-01-14,Late-afternoon peak,1,5,1.7180555555555557,0.2
2017-01-14,Morning peak,2,5,1.7180555555555557,0.4
2017-01-15,All-daytime plateau,1,5,7.550000000000001,0.2
2017-01-15,Evening peak,1,5,7.550000000000001,0.2
2017-01-15,Late-afternoon peak,1,5,7.550000000000001,0.2
2017-01-15,Morning peak,2,5,7.550000000000001,0.4
2017-01-16,Early-morning peak,2,5,8.448611111111111,0.4
2017-01-16,Evening peak,3,5,8.448611111111111,0.6
2017-01-17,Early-morning peak,1,5,9.536805555555555,0.2
2017-01-17,Evening peak,2,5,9.536805555555555,0.4
2017-01-17,Late-afternoon peak,1,5,9.536805555555555,0.2
2017-01-17,Morning peak,1,5,9.536805555555555,0.2
2017-01-18,All-daytime plateau,1,5,8.399999999999999,0.2
2017-01-18,Early-morning peak,1,5,8.399999999999999,0.2
2017-01-18,Evening peak,3,5,8.399999999999999,0.6
2017-01-19,All-daytime plateau,1,5,7.760416666666667,0.2
2017-01-19,Early-morning peak,1,5,7.760416666666667,0.2
2017-01-19,Evening peak,2,5,7.760416666666667,0.4
2017-01-19,Morning peak,1,5,7.760416666666667,0.2
2017-01-20,Early-morning peak,1,4,5.5979020979020975,0.25
2017-01-20,Evening peak,2,4,5.5979020979020975,0.5
2017-01-20,Late-afternoon peak,1,4,5.5979020979020975,0.25
2017-01-21,All-daytime plateau,2,4,2.2868055555555555,0.5
2017-01-21,Late-afternoon peak,1,4,2.2868055555555555,0.25
2017-01-21,Morning peak,1,4,2.2868055555555555,0.25
2017-01-22,All-daytime plateau,2,4,2.9770833333333333,0.5
2017-01-22,Evening peak,1,4,2.9770833333333333,0.25
2017-01-22,Morning peak,1,4,2.9770833333333333,0.25
2017-01-23,Early-morning peak,1,3,4.03125,0.3333333333333333
2017-01-23,Evening peak,1,3,4.03125,0.3333333333333333
2017-01-23,Late-afternoon peak,1,3,4.03125,0.3333333333333333
2017-01-24,Early-morning peak,1,3,8.354861111111111,0.3333333333333333
2017-01-24,Evening peak,1,3,8.354861111111111,0.3333333333333333
2017-01-24,Morning peak,1,3,8.354861111111111,0.3333333333333333
2017-01-25,Early-morning peak,1,3,8.33125,0.3333333333333333
2017-01-25,Evening peak,2,3,8.33125,0.6666666666666666
2017-01-26,Early-morning peak,2,5,2.0868055555555554,0.4
2017-01-26,Evening peak,1,5,2.0868055555555554,0.2
2017-01-26,Late-afternoon peak,1,5,2.0868055555555554,0.2
2017-01-26,Morning peak,1,5,2.0868055555555554,0.2
2017-01-27,All-daytime plateau,1,5,1.9229166666666666,0.2
2017-01-27,Early-morning peak,1,5,1.9229166666666666,0.2
2017-01-27,Evening peak,3,5,1.9229166666666666,0.6
2017-01-28,All-daytime plateau,1,5,3.5590277777777777,0.2
2017-01-28,Early-morning peak,1,5,3.5590277777777777,0.2
2017-01-28,Evening peak,1,5,3.5590277777777777,0.2
2017-01-28,Late-afternoon peak,1,5,3.5590277777777777,0.2
2017-01-28,Morning peak,1,5,3.5590277777777777,0.2
2017-01-29,All-daytime plateau,2,5,3.475177304964539,0.4
2017-01-29,Late-afternoon peak,2,5,3.475177304964539,0.4
2017-01-29,Morning peak,1,5,3.475177304964539,0.2
2017-01-30,Early-morning peak,1,5,3.185211267605634,0.2
2017-01-30,Evening peak,4,5,3.185211267605634,0.8
2017-01-31,Early-morning peak,1,4,6.849253731343283,0.25
2017-01-31,Evening peak,1,4,6.849253731343283,0.25
2017-01-31,Late-afternoon peak,2,4,6.849253731343283,0.5
2017-02-01,Early-morning peak,2,4,7.3776223776223775,0.5
2017-02-01,Evening peak,1,4,7.3776223776223775,0.25
2017-02-01,Late-afternoon peak,1,4,7.3776223776223775,0.25
2017-02-02,Early-morning peak,1,4,9.959027777777777,0.25
2017-02-02,Evening peak,2,4,9.959027777777777,0.5
2017-02-02,Morning peak,1,4,9.959027777777777,0.25
2017-02-03,Early-morning peak,2,5,8.452083333333333,0.4
2017-02-03,Evening peak,1,5,8.452083333333333,0.2
2017-02-03,Morning peak,2,5,8.452083333333333,0.4
2017-02-04,All-daytime plateau,3,5,5.550000000000001,0.6
2017-02-04,Evening peak,1,5,5.550000000000001,0.2
2017-02-04,Morning peak,1,5,5.550000000000001,0.2
2017-02-05,All-daytime plateau,1,5,4.253846153846154,0.2
2017-02-05,Evening peak,2,5,4.253846153846154,0.4
2017-02-05,Late-afternoon peak,1,5,4.253846153846154,0.2
2017-02-05,Morning peak,1,5,4.253846153846154,0.2
2017-02-06,All-daytime plateau,2,5,3.317361111111111,0.4
2017-02-06,Early-morning peak,1,5,3.317361111111111,0.2
2017-02-06,Evening peak,2,5,3.317361111111111,0.4
2017-02-07,Early-morning peak,1,5,3.981118881118881,0.2
2017-02-07,Evening peak,1,5,3.981118881118881,0.2
2017-02-07,Late-afternoon peak,1,5,3.981118881118881,0.2
2017-02-07,Morning peak,2,5,3.981118881118881,0.4
2017-02-08,All-daytime plateau,1,5,4.25774647887324,0.2
2017-02-08,Early-morning peak,2,5,4.25774647887324,0.4
2017-02-08,Evening peak,2,5,4.25774647887324,0.4
2017-02-09,All-daytime plateau,1,5,2.7784722222222222,0.2
2017-02-09,Early-morning peak,1,5,2.7784722222222222,0.2
2017-02-09,Evening peak,2,5,2.7784722222222222,0.4
2017-02-09,Morning peak,1,5,2.7784722222222222,0.2
2017-02-11,All-daytime plateau,1,5,2.863888888888889,0.2
2017-02-11,Evening peak,2,5,2.863888888888889,0.4
2017-02-11,Late-afternoon peak,1,5,2.863888888888889,0.2
2017-02-11,Morning peak,1,5,2.863888888888889,0.2
2017-02-12,All-daytime plateau,1,5,3.5305555555555554,0.2
2017-02-12,Evening peak,1,5,3.5305555555555554,0.2
2017-02-12,Late-afternoon peak,2,5,3.5305555555555554,0.4
2017-02-12,Morning peak,1,5,3.5305555555555554,0.2
2017-02-13,All-daytime plateau,1,5,4.6,0.2
2017-02-13,Early-morning peak,1,5,4.6,0.2
2017-02-13,Evening peak,2,5,4.6,0.4
2017-02-13,Morning peak,1,5,4.6,0.2
2017-02-14,All-daytime plateau,1,5,5.615,0.2
2017-02-14,Early-morning peak,1,5,5.615,0.2
2017-02-14,Evening peak,2,5,5.615,0.4
2017-02-14,Morning peak,1,5,5.615,0.2
2017-02-15,Early-morning peak,1,6,7.3805555555555555,0.16666666666666666
2017-02-15,Evening peak,3,6,7.3805555555555555,0.5
2017-02-15,Late-afternoon peak,1,6,7.3805555555555555,0.16666666666666666
2017-02-15,Morning peak,1,6,7.3805555555555555,0.16666666666666666
2017-02-16,Early-morning peak,2,5,8.497902097902099,0.4
2017-02-16,Evening peak,3,5,8.497902097902099,0.6
2017-02-17,All-daytime plateau,1,5,6.783333333333333,0.2
2017-02-17,Early-morning peak,3,5,6.783333333333333,0.6
2017-02-17,Evening peak,1,5,6.783333333333333,0.2
2017-02-18,Early-morning peak,1,6,9.925,0.16666666666666666
2017-02-18,Evening peak,1,6,9.925,0.16666666666666666
2017-02-18,Late-afternoon peak,2,6,9.925,0.3333333333333333
2017-02-18,Morning peak,2,6,9.925,0.3333333333333333
2017-02-19,All-daytime plateau,2,6,9.846527777777778,0.3333333333333333
2017-02-19,Evening peak,2,6,9.846527777777778,0.3333333333333333
2017-02-19,Late-afternoon peak,1,6,9.846527777777778,0.16666666666666666
2017-02-19,Morning peak,1,6,9.846527777777778,0.16666666666666666
2017-02-20,Early-morning peak,2,5,10.676388888888889,0.4
2017-02-20,Evening peak,2,5,10.676388888888889,0.4
2017-02-20,Late-afternoon peak,1,5,10.676388888888889,0.2
2017-02-21,Early-morning peak,2,5,8.325,0.4
2017-02-21,Evening peak,1,5,8.325,0.2
2017-02-21,Late-afternoon peak,1,5,8.325,0.2
2017-02-21,Morning peak,1,5,8.325,0.2
2017-02-22,Early-morning peak,2,5,6.459027777777778,0.4
2017-02-22,Evening peak,3,5,6.459027777777778,0.6
2017-02-23,Early-morning peak,1,6,2.9743055555555555,0.16666666666666666
2017-02-23,Evening peak,2,6,2.9743055555555555,0.3333333333333333
2017-02-23,Late-afternoon peak,1,6,2.9743055555555555,0.16666666666666666
2017-02-23,Morning peak,2,6,2.9743055555555555,0.3333333333333333
2017-02-24,Early-morning peak,1,6,4.014583333333333,0.16666666666666666
2017-02-24,Evening peak,1,6,4.014583333333333,0.16666666666666666
2017-02-24,Late-afternoon peak,2,6,4.014583333333333,0.3333333333333333
2017-02-24,Morning peak,2,6,4.014583333333333,0.3333333333333333
2017-02-25,Evening peak,2,5,8.488194444444444,0.4
2017-02-25,Late-afternoon peak,1,5,8.488194444444444,0.2
2017-02-25,Morning peak,2,5,8.488194444444444,0.4
2017-02-26,All-daytime plateau,3,5,7.0993055555555555,0.6
2017-02-26,Evening peak,1,5,7.0993055555555555,0.2
2017-02-26,Late-afternoon peak,1,5,7.0993055555555555,0.2
2017-02-27,Early-morning peak,1,4,4.229166666666667,0.25
2017-02-27,Evening peak,2,4,4.229166666666667,0.5
2017-02-27,Morning peak,1,4,4.229166666666667,0.25
2017-02-28,All-daytime plateau,1,5,3.459027777777778,0.2
2017-02-28,Early-morning peak,1,5,3.459027777777778,0.2
2017-02-28,Evening peak,2,5,3.459027777777778,0.4
2017-02-28,Morning peak,1,5,3.459027777777778,0.2
2017-03-01,Early-morning peak,1,6,3.9208333333333334,0.16666666666666666
2017-03-01,Evening peak,5,6,3.9208333333333334,0.8333333333333334
2017-03-02,Early-morning peak,2,7,4.338888888888889,0.2857142857142857
2017-03-02,Evening peak,2,7,4.338888888888889,0.2857142857142857
2017-03-02,Morning peak,3,7,4.338888888888889,0.42857142857142855
2017-03-03,Early-morning peak,3,6,3.832638888888889,0.5
2017-03-03,Evening peak,1,6,3.832638888888889,0.16666666666666666
2017-03-03,Morning peak,2,6,3.832638888888889,0.3333333333333333
2017-03-04,All-daytime plateau,2,5,5.4118055555555555,0.4
2017-03-04,Evening peak,3,5,5.4118055555555555,0.6
2017-03-05,Evening peak,3,6,5.543055555555556,0.5
2017-03-05,Late-afternoon peak,1,6,5.543055555555556,0.16666666666666666
2017-03-05,Morning peak,2,6,5.543055555555556,0.3333333333333333
2017-03-06,Early-morning peak,2,6,6.231944444444444,0.3333333333333333
2017-03-06,Evening peak,2,6,6.231944444444444,0.3333333333333333
2017-03-06,Late-afternoon peak,1,6,6.231944444444444,0.16666666666666666
2017-03-06,Morning peak,1,6,6.231944444444444,0.16666666666666666
2017-03-07,Early-morning peak,1,5,6.138888888888889,0.2
2017-03-07,Evening peak,3,5,6.138888888888889,0.6
2017-03-07,Morning peak,1,5,6.138888888888889,0.2
2017-03-08,Early-morning peak,2,7,8.006944444444445,0.2857142857142857
2017-03-08,Evening peak,4,7,8.006944444444445,0.5714285714285714
2017-03-08,Morning peak,1,7,8.006944444444445,0.14285714285714285
2017-03-09,Early-morning peak,1,7,8.319444444444445,0.14285714285714285
2017-03-09,Evening peak,4,7,8.319444444444445,0.5714285714285714
2017-03-09,Morning peak,2,7,8.319444444444445,0.2857142857142857
2017-03-10,All-daytime plateau,1,5,8.052083333333334,0.2
2017-03-10,Early-morning peak,1,5,8.052083333333334,0.2
2017-03-10,Late-afternoon peak,1,5,8.052083333333334,0.2
2017-03-10,Morning peak,2,5,8.052083333333334,0.4
